DAY,USER_ADDRESS,BASE_CUMULATIVE_RETURN,PORTFOLIO_RETURN,DAILY_SHARPE_RATIO,TRADER_CLASS,NUMBER_OF_TRADES,UNIQUE_TOKENS_TRADED
2024-02-16 00:00:00.000,0x55bd5ace71c08eca3315c9b23c2d714d075a2f4c,-0.0003391155146,99.929393732,1750.828968066,Bad Trader,"null","null"
2024-10-18 00:00:00.000,0x3f8cff57fb4592a0ba46c66d2239486b8690842e,-0.1544098347,80.002610317,6.435095537,Bad Trader,"null","null"
2024-10-29 00:00:00.000,0x1a51882896851872cd4029612cf495fd210cd7b5,0.4345852337,141.800346861,15.297883029,Good Trader,2,1
2024-09-09 00:00:00.000,0x4ef861298b42ce7d505c799eced534c5f86779ad,-0.2519525468,68.633723916,2.915520892,Bad Trader,"null","null"
2024-05-12 00:00:00.000,0x68478b80d61e9aab4f7d63b29671b90c10799a27,1.808389169,286.605337748,3.552223565,Good Trader,"null","null"
2024-04-30 00:00:00.000,0x565a65432ca44a999eb7217815d58594a559ccb2,0.07794266479,107.820699941,27.81284447,Average Trader,"null","null"
2024-08-31 00:00:00.000,0x924cafec4f967be5df085ad94d8d50574f9a2bb0,0.05327551377,105.327551377,26.877174782,Average Trader,"null","null"
2024-07-21 00:00:00.000,0xc8084f0227d4f857ec9d48c481abc040ec4a4f1f,31.548176592,3254.817659155,2.014788934,Good Trader,"null","null"
2024-03-04 00:00:00.000,0xb8ca7f877391032d9da4c995d64cdab3ecd03efd,0.2674584748,125.937476617,20.497224952,Good Trader,"null","null"
2024-03-30 00:00:00.000,0xd0640fcb1ef5ac385b57701c5ef7030331c8d80b,9.998695216,1092.99383224,3.479241643,Good Trader,"null","null"
2024-09-12 00:00:00.000,0x4cd3008b2e96d3028fcbb64c79bf19e242ee17d4,-0.03594264576,96.405735424,4.860357762,Bad Trader,"null","null"
2024-03-02 00:00:00.000,0xa38ac89a9eceb2e00b5b05568f36815f6d9286dc,-0.216852057,86.251782485,14.875115586,Bad Trader,"null","null"
2024-02-26 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,28.30443494,2907.46345832,2.150188378,Good Trader,75,15
2024-07-30 00:00:00.000,0x3e55457808fb552a7f1989d68c9daf5d3a51c027,-0.4579191838,58.290695322,3.650736753,Bad Trader,"null","null"
2024-07-18 00:00:00.000,0xc9a5643ed8e4cd68d16fe779d378c0e8e7225a54,-0.0191397353,98.084179748,104.173524406,Bad Trader,1,2
2024-06-08 00:00:00.000,0x924cafec4f967be5df085ad94d8d50574f9a2bb0,0.006987032744,100.698703274,337.13485051,Average Trader,"null","null"
2024-07-02 00:00:00.000,0xa76b6a7aa1b4501e6edcb29898e1ce4b9784e81c,0.0521215954,103.24972788,7.352180601,Average Trader,"null","null"
2024-08-24 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,7.048136629,781.833627251,1.104290428,"null","null","null"
2024-11-09 00:00:00.000,0x2a45eaf79bbaff1a1d31fdd24ca67541d389ef78,32.351640491,3335.164049073,3.539979283,Good Trader,5,2
2024-05-08 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,0.2366413806,122.096667972,8.123074893,Good Trader,"null","null"
2024-04-12 00:00:00.000,0xc723bd563a44940a85e64aa221001d37f30418e4,-0.9902301696,-1.352291769,-0.1102144694,Bad Trader,"null","null"
2024-08-22 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.06405965138,93.535759441,24.888266217,Bad Trader,"null","null"
2024-04-09 00:00:00.000,0xd0640fcb1ef5ac385b57701c5ef7030331c8d80b,8.473357464,940.460057047,3.369917929,Good Trader,8,5
2024-05-10 00:00:00.000,0x2a45eaf79bbaff1a1d31fdd24ca67541d389ef78,-0.005871345564,99.412865444,1.400821068,Bad Trader,"null","null"
2024-02-18 00:00:00.000,0x9c03bf3a8df813938becbdc42c8156f8964cdf46,0.5835384258,158.308415887,8.983493123,Good Trader,"null","null"
2024-09-06 00:00:00.000,0xb9779aec32f4cbf376f325d8c393b0d2711874ed,-0.5979014305,42.822584991,1.937067256,Bad Trader,"null","null"
2024-11-10 00:00:00.000,0x9c03bf3a8df813938becbdc42c8156f8964cdf46,71.269595634,7226.914136663,4.386786599,Good Trader,"null","null"
2024-07-03 00:00:00.000,0x1a51882896851872cd4029612cf495fd210cd7b5,0.1846063674,116.802460233,17.093408873,Average Trader,"null","null"
2024-09-05 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,-0.3717464908,62.825350917,2.663627219,Bad Trader,"null","null"
2024-09-12 00:00:00.000,0x6f5884a6ba14297eab47aa52c4e739f0a11ff7c1,9221192.76482791,922119376.761457,1.036781754,"null","null","null"
2024-08-03 00:00:00.000,0x08b505dc1603af317f8ffbf5db6359f0975d96ce,-0.5248513805,47.524718872,0.1613471112,Bad Trader,"null","null"
2024-05-29 00:00:00.000,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,-0.09971614408,75.656547454,1.831444319,Bad Trader,"null","null"
2024-10-11 00:00:00.000,0x3e55457808fb552a7f1989d68c9daf5d3a51c027,-0.4471902097,59.363592731,3.480877822,Bad Trader,"null","null"
2024-09-26 00:00:00.000,0x8f9f8fa50bb7d63cff00714f7129c6c1f85f55a0,0.02471641735,100.474858832,554.628502122,Average Trader,"null","null"
2024-09-23 00:00:00.000,0x74930f9ac77dea77a2c16b0b1963faef29aaec21,53.544730275,5450.820484253,2.630771194,Good Trader,7,3
2024-07-28 00:00:00.000,0x68478b80d61e9aab4f7d63b29671b90c10799a27,4.902850088,596.051429646,4.75725431,Good Trader,"null","null"
2024-09-10 00:00:00.000,0x1a51882896851872cd4029612cf495fd210cd7b5,0.1210369101,110.4455145,14.257298417,Average Trader,1,1
2024-06-05 00:00:00.000,0xd0640fcb1ef5ac385b57701c5ef7030331c8d80b,13.520516643,1445.175974993,5.045765817,Good Trader,34,6
2024-03-09 00:00:00.000,0x8e1e56d60a82ab671c52afb2b8c7efff8a56db9f,0.1884910462,118.855345038,8.02881918,Average Trader,21,8
2024-11-18 00:00:00.000,0xc9a5643ed8e4cd68d16fe779d378c0e8e7225a54,0.1874927535,118.747428631,17.940087566,Average Trader,4,3
2024-11-13 00:00:00.000,0x2a45eaf79bbaff1a1d31fdd24ca67541d389ef78,24.586320267,2558.632026693,2.566510625,Good Trader,1,1
2024-05-15 00:00:00.000,0x38ab25a76260b3afd48b83d21fba36ea72bf878e,0.5945055636,138.810986185,11.104197009,Good Trader,2,2
2024-07-28 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,7.048136629,781.833627251,1.129256879,"null","null","null"
2024-07-31 00:00:00.000,0x1a51882896851872cd4029612cf495fd210cd7b5,0.24109039,122.450862496,14.777861551,Good Trader,"null","null"
2024-09-03 00:00:00.000,0x32723421e07dd66da4b6e6389dbbf8bd10b9f0ba,-0.3481682146,54.219465027,3.491785409,Bad Trader,"null","null"
2024-05-31 00:00:00.000,0x06015ae5e6a99243aa8761b67c14003ca41a5edf,0.6312836613,161.818973231,8.293685186,Good Trader,"null","null"
2024-06-04 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,0.4839063469,146.823164605,9.589440169,Good Trader,"null","null"
2024-07-12 00:00:00.000,0xf7ca1f0ff0995c84fef530f7c74c69fb80331e81,0.1287417357,111.746707979,28.350921619,Average Trader,"null","null"
2024-07-13 00:00:00.000,0x580e4ce9d324426e8e5e2a33298a1d2fd73273a7,22.559239007,2357.522723045,2.012308339,Good Trader,"null","null"
2024-05-14 00:00:00.000,0x924cafec4f967be5df085ad94d8d50574f9a2bb0,0.006044160991,100.604416099,339.029205294,Average Trader,"null","null"
2024-07-17 00:00:00.000,0x743b6a564dc23912cc6d67e78db6e07e66bd3515,0.3195625783,113.52290265,1.25653438,Average Trader,"null","null"
2024-03-07 00:00:00.000,0x518ded2f413f275d720b199ad9d03a262e35d3b3,0.04868583927,105.956642235,50.03746845,Average Trader,"null","null"
2024-11-14 00:00:00.000,0xc65236e35c1e0dc9e2044f6f38c9c3497e95ffa2,-0.005468885415,99.455726935,8.449274037,Bad Trader,"null","null"
2024-10-22 00:00:00.000,0x4ef861298b42ce7d505c799eced534c5f86779ad,-0.1273814757,81.090831032,3.319239374,Bad Trader,"null","null"
2024-09-15 00:00:00.000,0xa38ac89a9eceb2e00b5b05568f36815f6d9286dc,-0.5719253081,50.744457382,3.31226182,Bad Trader,"null","null"
2024-09-14 00:00:00.000,0x59b0bba5163299a9dd08c155330e1e58567a21c0,-0.5810433081,42.034122816,1.642774494,Bad Trader,"null","null"
2024-07-11 00:00:00.000,0x580e4ce9d324426e8e5e2a33298a1d2fd73273a7,21.781892648,2279.788087218,1.933692404,Good Trader,"null","null"
2024-08-22 00:00:00.000,0x68478b80d61e9aab4f7d63b29671b90c10799a27,4.601988183,565.96523908,3.738975321,Good Trader,"null","null"
2024-10-27 00:00:00.000,0xb7dab94552302bcdff309e541d51ad203cbd7042,-0.5485966727,43.0710085,1.36229598,Bad Trader,"null","null"
2024-03-24 00:00:00.000,0x08b505dc1603af317f8ffbf5db6359f0975d96ce,-0.1673223942,83.277617502,9.880375969,Bad Trader,7,3
2024-10-03 00:00:00.000,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,-0.2061776656,75.5345977,7.454825182,Bad Trader,"null","null"
2024-09-14 00:00:00.000,0x09dc02dfb7de2b150fe9a2d2ab92cf5767d423f9,-0.9991270997,15.174005524,1.00927758,Bad Trader,5,2
2024-05-03 00:00:00.000,0x32723421e07dd66da4b6e6389dbbf8bd10b9f0ba,-0.20890665,68.145621489,4.490015921,Bad Trader,"null","null"
2024-08-26 00:00:00.000,0x2eb6ffcfc1591349a1983aad3e80d8fb3cec1df2,0.1187623884,116.566730229,11.857939242,Average Trader,1,1
2024-08-21 00:00:00.000,0x2a45eaf79bbaff1a1d31fdd24ca67541d389ef78,8.543182092,954.318209203,1.692964554,Good Trader,"null","null"
2024-03-29 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,0.4157514507,140.007674981,7.963308273,Good Trader,"null","null"
2024-03-23 00:00:00.000,0x448166a91e7bc50d0ac720c2fbed29e0963f5af8,-0.01550557395,98.204253822,56.458837956,Bad Trader,94,14
2024-07-12 00:00:00.000,0x8a80396a4b63b3efe1b7995e8118d313f9f6f9ba,-0.003643770258,99.659438579,1527.833290833,Bad Trader,1,1
2024-11-18 00:00:00.000,0xf14f17989790a2116fc0a59ca88d5813e693528f,77286.066487896,1331356.04541235,1.858011869,Good Trader,"null","null"
2024-08-01 00:00:00.000,0xe99bc90d3cb86cf095d75a020c10fbf9d4aa9a4d,127660062.165032,12766006312.1367,1.983962035,Good Trader,"null","null"
2024-08-20 00:00:00.000,0x071943221c8c62b36be12d679a8b93b8eda3fdc9,0.2597372745,197.189557904,27.001850913,Good Trader,"null","null"
2024-08-24 00:00:00.000,0x74930f9ac77dea77a2c16b0b1963faef29aaec21,50.406682621,5137.015718789,2.369504781,Good Trader,4,3
2024-04-20 00:00:00.000,0xdad36a77358ce31324b9c51687fee6ace5ac60ef,-0.1677434537,75.11622582,8.620965912,Bad Trader,"null","null"
2024-04-09 00:00:00.000,0x3af4a49c8e2fcaf33fd3389543b80d320fcc9091,0.1987810551,119.679354843,13.200737388,Average Trader,"null","null"
2024-10-24 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,0.1390461866,112.33714857,6.267326575,Average Trader,"null","null"
2024-02-21 00:00:00.000,0x4d16c0ed54b2e548b134b0b2361e83fc6310f14a,0.5463937008,141.76722602,9.937255434,Good Trader,1,1
2024-07-05 00:00:00.000,0xc723bd563a44940a85e64aa221001d37f30418e4,-0.999420809,-2.271355711,-0.3442427138,Bad Trader,1,1
2024-05-30 00:00:00.000,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,0.002801738083,96.432538072,15.813785031,Bad Trader,"null","null"
2024-04-09 00:00:00.000,0x9844c3688daaa98de18fbe52499a6b152236896b,0.1356708138,113.304760212,7.899422021,Average Trader,"null","null"
2024-09-17 00:00:00.000,0x9bc7cbbba4a61c3f0f7773ef629221603ed61b87,0.03057765423,98.530591757,114.909720063,Bad Trader,"null","null"
2024-07-13 00:00:00.000,0xe99bc90d3cb86cf095d75a020c10fbf9d4aa9a4d,113126141.542528,11312614249.8864,1.688453771,Good Trader,6,5
2024-03-09 00:00:00.000,0xdad36a77358ce31324b9c51687fee6ace5ac60ef,0.1306688901,104.957460202,33.455216087,Average Trader,"null","null"
2024-03-14 00:00:00.000,0x9844c3688daaa98de18fbe52499a6b152236896b,-0.254045288,74.333150029,7.088282236,Bad Trader,4,2
2024-02-11 00:00:00.000,0xd65742c8b342cb1b7a967f4c2b4ff90649460520,-0.0003022408576,99.970376098,2433.97251002,Bad Trader,5,1
2024-08-24 00:00:00.000,0x32723421e07dd66da4b6e6389dbbf8bd10b9f0ba,-0.2719371792,61.842568568,4.041370116,Bad Trader,"null","null"
2024-11-18 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,0.2099942433,119.431954236,6.839768891,Average Trader,"null","null"
2024-08-13 00:00:00.000,0x2b3ab8236a159434ce967d208c821ce1aec8ee56,27.206273617,2817.597610168,1.015185066,"null","null","null"
2024-06-04 00:00:00.000,0xaa421a4b32011db131bdb206f3fa89290a1e3d47,-0.1356600918,86.400346947,16.052071746,Bad Trader,"null","null"
2024-07-30 00:00:00.000,0x8e1e56d60a82ab671c52afb2b8c7efff8a56db9f,-0.6262229953,37.383940885,1.495764121,Bad Trader,"null","null"
2024-10-28 00:00:00.000,0x59426902b232182a6e833903761ef617e1375f83,-0.1874913317,82.503508705,10.560880023,Bad Trader,"null","null"
2024-09-14 00:00:00.000,0x8075ddc91c6d521badfbf8c1b7bf37ad47716fb9,0.05503180751,105.090631273,9.282478672,Average Trader,"null","null"
2024-03-25 00:00:00.000,0xc6dec111485fecc56eeace16401b7b2a2aa926d9,-0.4023941393,76.586813053,8.876843226,Bad Trader,"null","null"
2024-05-15 00:00:00.000,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,0.001799938145,96.332358078,14.591014549,Bad Trader,"null","null"
2024-03-01 00:00:00.000,0x9c03bf3a8df813938becbdc42c8156f8964cdf46,2.466905603,346.645133578,3.683218053,Good Trader,"null","null"
2024-04-12 00:00:00.000,0xa38ac89a9eceb2e00b5b05568f36815f6d9286dc,0.0050867919,108.445667378,9.721978724,Average Trader,"null","null"
2024-04-10 00:00:00.000,0xb7dab94552302bcdff309e541d51ad203cbd7042,0.2148228874,119.41296451,20.92594122,Average Trader,2,2
2024-04-14 00:00:00.000,0x9844c3688daaa98de18fbe52499a6b152236896b,0.2415365986,123.891338691,7.847121831,Good Trader,"null","null"
2024-11-13 00:00:00.000,0x8075ddc91c6d521badfbf8c1b7bf37ad47716fb9,0.2676682166,126.354272186,10.75191874,Good Trader,"null","null"
2024-05-15 00:00:00.000,0x518ded2f413f275d720b199ad9d03a262e35d3b3,-0.5938895544,41.699102868,1.687604996,Bad Trader,2,2
2024-08-09 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.06405965138,93.535759441,24.552760558,Bad Trader,1,1
2024-06-21 00:00:00.000,0x518ded2f413f275d720b199ad9d03a262e35d3b3,-0.5185581959,49.232238718,2.322200664,Bad Trader,"null","null"
2024-06-22 00:00:00.000,0x4cd3008b2e96d3028fcbb64c79bf19e242ee17d4,0.01516454814,101.516454814,5.316917265,Average Trader,"null","null"
2024-07-08 00:00:00.000,0xc65236e35c1e0dc9e2044f6f38c9c3497e95ffa2,0.00764923999,100.767539476,193.478607854,Average Trader,"null","null"
2024-02-28 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,25.052290168,2582.248981138,2.010045834,Good Trader,76,19
2024-03-16 00:00:00.000,0xcf6dabb7d6f87028930ff4d569d80b458c4ea214,0.1390152085,110.516645321,34.068353501,Average Trader,"null","null"
2024-09-09 00:00:00.000,0x2eb6ffcfc1591349a1983aad3e80d8fb3cec1df2,2172.566859794,217361.37647078,3.964006321,Good Trader,13,4
2024-07-16 00:00:00.000,0x59b0bba5163299a9dd08c155330e1e58567a21c0,-0.4889388172,51.244571904,2.361235727,Bad Trader,4,2
2024-11-01 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,32.292480201,3306.267984476,4.044650884,Good Trader,"null","null"
2024-05-28 00:00:00.000,0x2a45eaf79bbaff1a1d31fdd24ca67541d389ef78,0.1050677115,110.506771148,1.590057153,Average Trader,"null","null"
2024-10-10 00:00:00.000,0x3af4a49c8e2fcaf33fd3389543b80d320fcc9091,-0.2780833303,71.992916298,3.543483421,Bad Trader,"null","null"
2024-06-06 00:00:00.000,0xc65236e35c1e0dc9e2044f6f38c9c3497e95ffa2,0.007557544761,100.758369953,187.261330841,Average Trader,"null","null"
2024-06-22 00:00:00.000,0x09dc02dfb7de2b150fe9a2d2ab92cf5767d423f9,-0.8942856499,25.658150511,1.684294912,Bad Trader,13,4
2024-04-11 00:00:00.000,0x924cafec4f967be5df085ad94d8d50574f9a2bb0,0.006044160991,100.604416099,385.127720965,Average Trader,"null","null"
2024-09-14 00:00:00.000,0x2ec7089e6e31250bff9811a1729c5c84d6792e2c,0.02788901548,100.696156585,60.505175618,Average Trader,"null","null"
2024-04-13 00:00:00.000,0x32723421e07dd66da4b6e6389dbbf8bd10b9f0ba,-0.294384375,59.597848988,7.45315741,Bad Trader,"null","null"
2024-06-05 00:00:00.000,0x2b3ab8236a159434ce967d208c821ce1aec8ee56,71.299079778,7226.878226298,2.350030152,Good Trader,1,1
2024-07-24 00:00:00.000,0x448166a91e7bc50d0ac720c2fbed29e0963f5af8,0.04602289447,104.357100664,13.661170868,Average Trader,1065,51
2024-08-21 00:00:00.000,0x2eb6ffcfc1591349a1983aad3e80d8fb3cec1df2,-0.1088514876,93.805342621,21.415328249,Bad Trader,4,2
2024-02-10 00:00:00.000,0xc65236e35c1e0dc9e2044f6f38c9c3497e95ffa2,-0.000224705059,99.980144971,9726.012331804,Bad Trader,2,6
2024-05-01 00:00:00.000,0xdcfd705888f91a62782558535fac716cc9ae4b4d,0.01669813105,101.625880799,53.202860564,Average Trader,"null","null"
2024-03-03 00:00:00.000,0x68478b80d61e9aab4f7d63b29671b90c10799a27,1.428577689,248.62418968,6.905404749,Good Trader,2,2
2024-09-29 00:00:00.000,0x565a65432ca44a999eb7217815d58594a559ccb2,0.3530850252,135.334935986,12.87426368,Good Trader,"null","null"
2024-10-11 00:00:00.000,0x743b6a564dc23912cc6d67e78db6e07e66bd3515,0.5523928714,136.80593196,1.74324433,Good Trader,"null","null"
2024-06-25 00:00:00.000,0xb7dab94552302bcdff309e541d51ad203cbd7042,0.05979237021,103.909912791,17.05049162,Average Trader,"null","null"
2024-06-08 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,10.516166845,1128.636648837,1.891415509,Good Trader,46,2
2024-08-20 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.06405965138,93.535759441,24.846393816,Bad Trader,"null","null"
2024-05-31 00:00:00.000,0xa614ad92390ca4f540dfa2a6fa4c88afd01fec14,-0.03184920053,96.405595644,17.995048784,Bad Trader,"null","null"
2024-07-25 00:00:00.000,0x580e4ce9d324426e8e5e2a33298a1d2fd73273a7,24.241653439,2525.764166253,2.229099143,Good Trader,2,3
2024-11-10 00:00:00.000,0xf7ca1f0ff0995c84fef530f7c74c69fb80331e81,-0.1327477821,85.597756199,13.160438363,Bad Trader,1,1
2024-03-16 00:00:00.000,0x8b8840313235a7b1b5b83146701f21c709eb3bde,0.09042737675,109.042737675,18.727573929,Average Trader,"null","null"
2024-09-19 00:00:00.000,0x59b0bba5163299a9dd08c155330e1e58567a21c0,-0.5932269116,40.815762469,1.590320042,Bad Trader,1,1
2024-10-15 00:00:00.000,0x3f8cff57fb4592a0ba46c66d2239486b8690842e,-0.1590235069,79.541243096,6.367329833,Bad Trader,"null","null"
2024-09-09 00:00:00.000,0x565a65432ca44a999eb7217815d58594a559ccb2,0.2024742274,120.273856203,12.264776923,Good Trader,"null","null"
2024-05-20 00:00:00.000,0x3f8cff57fb4592a0ba46c66d2239486b8690842e,-0.1882311607,76.620477719,5.397322849,Bad Trader,"null","null"
2024-04-19 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,0.2419363756,124.193637558,10.880788625,Good Trader,"null","null"
2024-11-05 00:00:00.000,0xfe8325de4344db4ef367211456e8b3d2fcf9ee8f,0.1155970988,124.60873432,14.064580455,Good Trader,"null","null"
2024-03-13 00:00:00.000,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,0.2591681159,111.544973456,3.141212785,Average Trader,92,16
2024-08-16 00:00:00.000,0x0c8afa31d68028ed8054493ee92f52b82ab992a2,-0.2785055581,71.243027149,4.967764038,Bad Trader,2,2
2024-09-20 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.06405965138,93.535759441,25.534120555,Bad Trader,"null","null"
2024-05-16 00:00:00.000,0xb2cf7dcf38594537a8bacff15ab0e25f968b5983,0.00682234121,100.001219591,18.37202179,Average Trader,13,2
2024-07-01 00:00:00.000,0xc723bd563a44940a85e64aa221001d37f30418e4,-0.9990699222,-2.236267024,-0.3321939102,Bad Trader,1,1
2024-10-31 00:00:00.000,0x74882149e6a43b8e69cac6aef92d753e96054b78,0.03178521091,103.091748898,27.139272839,Average Trader,19,1
2024-08-14 00:00:00.000,0x6e2c509d522d47f509e1a6d75682e6abbc38b362,0.6964310733,167.295271679,7.315173314,Good Trader,"null","null"
2024-08-06 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,-0.07875811823,90.556718088,6.226559606,Bad Trader,"null","null"
2024-04-20 00:00:00.000,0x32723421e07dd66da4b6e6389dbbf8bd10b9f0ba,-0.3902559606,50.010690433,2.782786137,Bad Trader,"null","null"
2024-04-26 00:00:00.000,0xfe8325de4344db4ef367211456e8b3d2fcf9ee8f,0.1155970988,124.60873432,8.464112329,Good Trader,"null","null"
2024-09-02 00:00:00.000,0x8e1e56d60a82ab671c52afb2b8c7efff8a56db9f,-0.6262229953,37.383940885,1.623262342,Bad Trader,"null","null"
2024-07-26 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,0.2295120455,121.383734455,8.807957439,Good Trader,"null","null"
2024-10-30 00:00:00.000,0xc6dec111485fecc56eeace16401b7b2a2aa926d9,-0.9337959403,23.446632959,1.219432049,Bad Trader,"null","null"
2024-05-30 00:00:00.000,0x565a65432ca44a999eb7217815d58594a559ccb2,0.2423580768,124.262241138,16.990193664,Good Trader,"null","null"
2024-08-12 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,-0.3834642263,61.653577369,3.111974609,Bad Trader,"null","null"
2024-05-24 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,0.4662728418,145.059814089,9.700385916,Good Trader,"null","null"
2024-05-18 00:00:00.000,0x0c8afa31d68028ed8054493ee92f52b82ab992a2,0.005313971169,99.624980073,10.709122984,Bad Trader,26,6
2024-07-25 00:00:00.000,0x59426902b232182a6e833903761ef617e1375f83,-0.1821085622,83.04178565,14.43625436,Bad Trader,"null","null"
2024-08-27 00:00:00.000,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,-0.2061776656,75.5345977,8.830181586,Bad Trader,"null","null"
2024-08-02 00:00:00.000,0xfb94d3404c1d3d9d6f08f79e58041d5ea95accfa,2.671094241,367.463549787,4.360443331,Good Trader,"null","null"
2024-03-15 00:00:00.000,0xfb94d3404c1d3d9d6f08f79e58041d5ea95accfa,0.4027994717,140.634072901,5.294835035,Good Trader,"null","null"
2024-04-04 00:00:00.000,0x743b6a564dc23912cc6d67e78db6e07e66bd3515,2.16257193,297.823837869,4.54692014,Good Trader,3,2
2024-05-24 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.1009073055,89.850994028,18.772829267,Bad Trader,"null","null"
2024-05-16 00:00:00.000,0xfe8325de4344db4ef367211456e8b3d2fcf9ee8f,0.1155970988,124.60873432,9.199933732,Good Trader,"null","null"
2024-09-30 00:00:00.000,0x90b30c2befb0d9559ec6f5986a826a325815a806,0.3802627343,144.122516207,8.386091117,Good Trader,"null","null"
2024-07-26 00:00:00.000,0xc65236e35c1e0dc9e2044f6f38c9c3497e95ffa2,0.08419018641,108.421634117,38.93642881,Average Trader,"null","null"
2024-04-17 00:00:00.000,0x3f8cff57fb4592a0ba46c66d2239486b8690842e,-0.2082719527,74.616398515,6.446429815,Bad Trader,"null","null"
2024-07-28 00:00:00.000,0x2b3ab8236a159434ce967d208c821ce1aec8ee56,40.474454567,4144.415705232,1.436188236,"null","null","null"
2024-02-25 00:00:00.000,0x08b505dc1603af317f8ffbf5db6359f0975d96ce,0.1182866025,111.83851717,27.081533189,Average Trader,"null","null"
2024-05-12 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.1009073055,89.850994028,18.295784779,Bad Trader,"null","null"
2024-11-11 00:00:00.000,0x74930f9ac77dea77a2c16b0b1963faef29aaec21,79.17682292,8014.029748672,3.880436415,Good Trader,"null","null"
2024-08-18 00:00:00.000,0x06015ae5e6a99243aa8761b67c14003ca41a5edf,0.1527894683,113.969553934,6.082856455,Average Trader,"null","null"
2024-03-10 00:00:00.000,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,0.1726341171,113.415775971,26.823632176,Average Trader,"null","null"
2024-10-08 00:00:00.000,0x8f9f8fa50bb7d63cff00714f7129c6c1f85f55a0,-0.01641250707,96.36196639,53.696344551,Bad Trader,6,1
2024-06-11 00:00:00.000,0xb9779aec32f4cbf376f325d8c393b0d2711874ed,-0.5658147744,46.031250607,2.25591755,Bad Trader,"null","null"
2024-07-27 00:00:00.000,0x1e490aa77e560782f0c5de171a41481f974fd81d,-0.002564902961,99.435081348,38.617090902,Bad Trader,"null","null"
2024-11-18 00:00:00.000,0x4ef861298b42ce7d505c799eced534c5f86779ad,0.1119181353,105.020792127,4.31072971,Average Trader,"null","null"
2024-07-25 00:00:00.000,0xc723bd563a44940a85e64aa221001d37f30418e4,-0.9998019395,-2.309468761,-0.3813386776,Bad Trader,16,4
2024-10-15 00:00:00.000,0xb7dab94552302bcdff309e541d51ad203cbd7042,-0.5433971689,43.590958876,1.420638284,Bad Trader,"null","null"
2024-04-20 00:00:00.000,0xaa421a4b32011db131bdb206f3fa89290a1e3d47,-0.1356600918,86.400346947,14.467590905,Bad Trader,44,3
2024-05-20 00:00:00.000,0x1813eae046e265511b10e0745155c74ae9eea78b,0.004402425392,100.537809506,500.457579775,Average Trader,1,1
2024-02-05 00:00:00.000,0x74930f9ac77dea77a2c16b0b1963faef29aaec21,0.03902515105,100.249971821,184.498646053,Average Trader,2,2
2024-04-26 00:00:00.000,0xfb94d3404c1d3d9d6f08f79e58041d5ea95accfa,1.85133162,285.487287774,3.635470196,Good Trader,"null","null"
2024-11-11 00:00:00.000,0x8b21447e610ea904979a621e530847db1948cce9,0.290587885,126.891429439,20.338566634,Good Trader,"null","null"
2024-03-02 00:00:00.000,0xfb94d3404c1d3d9d6f08f79e58041d5ea95accfa,0.5222213602,152.576261749,5.883861214,Good Trader,"null","null"
2024-07-05 00:00:00.000,0x6f5884a6ba14297eab47aa52c4e739f0a11ff7c1,16918665.805745,1691866680.85316,1.40210304,"null",9,6
2024-04-10 00:00:00.000,0xc6dec111485fecc56eeace16401b7b2a2aa926d9,-0.5195305116,64.873175829,8.69595873,Bad Trader,"null","null"
2024-03-09 00:00:00.000,0x38ab25a76260b3afd48b83d21fba36ea72bf878e,0.4569672392,125.057153742,9.756749269,Good Trader,9,6
